date,sezon,lig,home,away,hg,ag,sonuc,hukmen,supheli_tekrar,match_id,url
2021-11-28,2021-2022,Süper Lig,Binatlı YSK,Girne Halk Evi SK,2,1,H,0,0,16034,https://ktff.org/maclar/16034
2021-11-28,2021-2022,Süper Lig,Göçmenköy İYSK,Lefke TSK,1,0,H,0,0,16037,https://ktff.org/maclar/16037
2021-11-28,2021-2022,Süper Lig,Dumlupınar TSK,Baf Ülkü Yurdu,6,0,H,0,0,16038,https://ktff.org/maclar/16038
2021-11-28,2021-2022,Süper Lig,Alsancak Yeşilova SK,Türk Ocağı Limasol SK,1,2,A,0,0,16039,https://ktff.org/maclar/16039
2021-11-28,2021-2022,1. Lig,Değirmenlik SK,Çetinkaya TSK,0,3,A,0,0,16154,https://ktff.org/maclar/16154
2021-11-28,2021-2022,1. Lig,M. Karşıyaka ASK,Yalova SK,3,0,H,0,0,16156,https://ktff.org/maclar/16156
2021-11-28,2021-2022,1. Lig,Dörtyol SK,Düzkaya KOSK,1,1,D,0,0,16157,https://ktff.org/maclar/16157
2021-11-29,2021-2022,Süper Lig,Doğan Türk Birliği,Mağusa Türk Gücü,0,2,A,0,0,16033,https://ktff.org/maclar/16033
2021-12-04,2021-2022,Süper Lig,Türk Ocağı Limasol SK,Binatlı YSK,3,0,H,0,0,16042,https://ktff.org/maclar/16042
2021-12-04,2021-2022,Süper Lig,Yenicami AK,Cihangir GSK,4,0,H,0,0,16043,https://ktff.org/maclar/16043
2021-12-04,2021-2022,Süper Lig,Mesarya SK,Göçmenköy İYSK,1,2,A,0,0,16045,https://ktff.org/maclar/16045
2021-12-04,2021-2022,Süper Lig,Lefke TSK,Dumlupınar TSK,1,0,H,0,0,16046,https://ktff.org/maclar/16046
2021-12-04,2021-2022,1. Lig,Mormenekşe GBSK,Değirmenlik SK,2,1,H,0,0,16161,https://ktff.org/maclar/16161
2021-12-04,2021-2022,1. Lig,L. Gençler Birliği SK,M. Karşıyaka ASK,1,0,H,0,0,16163,https://ktff.org/maclar/16163
2021-12-04,2021-2022,1. Lig,Yalova SK,Dörtyol SK,0,3,A,1,0,16164,https://ktff.org/maclar/16164
2021-12-04,2021-2022,1. Lig,Maraş GSK,Esentepe KSKK,2,4,A,0,0,16167,https://ktff.org/maclar/16167
2021-12-05,2021-2022,Süper Lig,Mağusa Türk Gücü,Gönyeli SK,3,1,H,0,0,16040,https://ktff.org/maclar/16040
2021-12-05,2021-2022,Süper Lig,Girne Halk Evi SK,Doğan Türk Birliği,1,3,A,0,0,16041,https://ktff.org/maclar/16041
2021-12-05,2021-2022,Süper Lig,Küçük Kaymaklı TSK,Hamitköy ŞHSK,2,1,H,0,0,16044,https://ktff.org/maclar/16044
2021-12-05,2021-2022,Süper Lig,Baf Ülkü Yurdu,Alsancak Yeşilova SK,0,1,A,0,0,16047,https://ktff.org/maclar/16047
2021-12-05,2021-2022,1. Lig,Çetinkaya TSK,Yeniboğaziçi DSK,5,3,H,0,0,16160,https://ktff.org/maclar/16160
2021-12-05,2021-2022,1. Lig,İncirli SK,Bostancı Bağcıl SK,2,3,A,0,0,16162,https://ktff.org/maclar/16162
2021-12-05,2021-2022,1. Lig,Düzkaya KOSK,Çanakkale TSK,3,2,H,0,0,16165,https://ktff.org/maclar/16165
2021-12-05,2021-2022,1. Lig,Görneç KSK,Gençlik Gücü TSK,0,6,A,0,0,16166,https://ktff.org/maclar/16166
2021-12-11,2021-2022,Süper Lig,Doğan Türk Birliği,Binatlı YSK,2,1,H,0,0,16049,https://ktff.org/maclar/16049
2021-12-11,2021-2022,Süper Lig,Cihangir GSK,Mağusa Türk Gücü,1,1,D,0,0,16050,https://ktff.org/maclar/16050
2021-12-11,2021-2022,Süper Lig,Hamitköy ŞHSK,Yenicami AK,0,0,D,0,0,16051,https://ktff.org/maclar/16051
2021-12-11,2021-2022,Süper Lig,Baf Ülkü Yurdu,Türk Ocağı Limasol SK,2,3,A,0,0,16055,https://ktff.org/maclar/16055
2021-12-11,2021-2022,1. Lig,M. Karşıyaka ASK,İncirli SK,4,1,H,0,0,16171,https://ktff.org/maclar/16171
2021-12-11,2021-2022,1. Lig,Dörtyol SK,L. Gençler Birliği SK,2,2,D,0,0,16172,https://ktff.org/maclar/16172
2021-12-11,2021-2022,1. Lig,Çanakkale TSK,Yalova SK,2,3,A,0,0,16173,https://ktff.org/maclar/16173
2021-12-11,2021-2022,1. Lig,Gençlik Gücü TSK,Düzkaya KOSK,1,0,H,0,0,16174,https://ktff.org/maclar/16174
2021-12-12,2021-2022,Süper Lig,Gönyeli SK,Girne Halk Evi SK,2,0,H,0,0,16048,https://ktff.org/maclar/16048
2021-12-12,2021-2022,Süper Lig,Göçmenköy İYSK,Küçük Kaymaklı TSK,3,0,H,0,0,16052,https://ktff.org/maclar/16052
2021-12-12,2021-2022,Süper Lig,Dumlupınar TSK,Mesarya SK,0,1,A,0,0,16053,https://ktff.org/maclar/16053
2021-12-12,2021-2022,Süper Lig,Alsancak Yeşilova SK,Lefke TSK,2,3,A,0,0,16054,https://ktff.org/maclar/16054
2021-12-12,2021-2022,1. Lig,Esentepe KSKK,Çetinkaya TSK,3,3,D,0,0,16168,https://ktff.org/maclar/16168
2021-12-12,2021-2022,1. Lig,Yeniboğaziçi DSK,Değirmenlik SK,2,1,H,0,0,16169,https://ktff.org/maclar/16169
2021-12-12,2021-2022,1. Lig,Bostancı Bağcıl SK,Maraş GSK,0,3,A,1,0,16170,https://ktff.org/maclar/16170
2021-12-12,2021-2022,1. Lig,Görneç KSK,Mormenekşe GBSK,0,1,A,0,0,16175,https://ktff.org/maclar/16175
2021-12-17,2021-2022,Süper Lig,Türk Ocağı Limasol SK,Doğan Türk Birliği,1,3,A,0,0,16057,https://ktff.org/maclar/16057
2021-12-18,2021-2022,Süper Lig,Binatlı YSK,Gönyeli SK,0,1,A,0,0,16056,https://ktff.org/maclar/16056
2021-12-18,2021-2022,Süper Lig,Girne Halk Evi SK,Cihangir GSK,1,5,A,0,0,16058,https://ktff.org/maclar/16058
2021-12-18,2021-2022,Süper Lig,Küçük Kaymaklı TSK,Dumlupınar TSK,0,0,D,0,0,16061,https://ktff.org/maclar/16061
2021-12-18,2021-2022,Süper Lig,Mesarya SK,Alsancak Yeşilova SK,1,1,D,0,0,16062,https://ktff.org/maclar/16062
2021-12-18,2021-2022,1. Lig,Mormenekşe GBSK,Yeniboğaziçi DSK,0,0,D,0,0,16176,https://ktff.org/maclar/16176
2021-12-18,2021-2022,1. Lig,Çetinkaya TSK,Bostancı Bağcıl SK,0,0,D,0,0,16177,https://ktff.org/maclar/16177
2021-12-18,2021-2022,1. Lig,İncirli SK,Dörtyol SK,0,3,A,0,0,16179,https://ktff.org/maclar/16179
2021-12-18,2021-2022,1. Lig,Değirmenlik SK,Esentepe KSKK,3,3,D,0,0,16183,https://ktff.org/maclar/16183
2021-12-19,2021-2022,Süper Lig,Mağusa Türk Gücü,Hamitköy ŞHSK,2,4,A,0,0,16059,https://ktff.org/maclar/16059
2021-12-19,2021-2022,Süper Lig,Yenicami AK,Göçmenköy İYSK,2,1,H,0,0,16060,https://ktff.org/maclar/16060
2021-12-19,2021-2022,Süper Lig,Lefke TSK,Baf Ülkü Yurdu,0,0,D,0,0,16063,https://ktff.org/maclar/16063
2021-12-19,2021-2022,1. Lig,Maraş GSK,M. Karşıyaka ASK,2,0,H,0,0,16178,https://ktff.org/maclar/16178
2021-12-19,2021-2022,1. Lig,L. Gençler Birliği SK,Çanakkale TSK,3,2,H,0,0,16180,https://ktff.org/maclar/16180
2021-12-19,2021-2022,1. Lig,Yalova SK,Gençlik Gücü TSK,1,1,D,0,0,16181,https://ktff.org/maclar/16181
2021-12-19,2021-2022,1. Lig,Düzkaya KOSK,Görneç KSK,3,1,H,0,0,16182,https://ktff.org/maclar/16182
2021-12-25,2021-2022,Süper Lig,Gönyeli SK,Doğan Türk Birliği,0,0,D,0,0,16064,https://ktff.org/maclar/16064
2021-12-25,2021-2022,Süper Lig,Hamitköy ŞHSK,Girne Halk Evi SK,1,1,D,0,0,16066,https://ktff.org/maclar/16066
2021-12-25,2021-2022,Süper Lig,Dumlupınar TSK,Yenicami AK,6,1,H,0,0,16068,https://ktff.org/maclar/16068
2021-12-25,2021-2022,Süper Lig,Baf Ülkü Yurdu,Mesarya SK,1,0,H,0,0,16070,https://ktff.org/maclar/16070
2021-12-25,2021-2022,1. Lig,M. Karşıyaka ASK,Çetinkaya TSK,0,0,D,0,0,16186,https://ktff.org/maclar/16186
2021-12-25,2021-2022,1. Lig,Gençlik Gücü TSK,L. Gençler Birliği SK,2,0,H,0,0,16189,https://ktff.org/maclar/16189
2021-12-25,2021-2022,1. Lig,Görneç KSK,Yalova SK,1,1,D,0,0,16190,https://ktff.org/maclar/16190
2021-12-25,2021-2022,1. Lig,Düzkaya KOSK,Mormenekşe GBSK,1,1,D,0,0,16191,https://ktff.org/maclar/16191
2021-12-26,2021-2022,Süper Lig,Cihangir GSK,Binatlı YSK,3,1,H,0,0,16065,https://ktff.org/maclar/16065
2021-12-26,2021-2022,Süper Lig,Göçmenköy İYSK,Mağusa Türk Gücü,1,8,A,0,0,16067,https://ktff.org/maclar/16067
2021-12-26,2021-2022,Süper Lig,Alsancak Yeşilova SK,Küçük Kaymaklı TSK,2,1,H,0,0,16069,https://ktff.org/maclar/16069
2021-12-26,2021-2022,Süper Lig,Lefke TSK,Türk Ocağı Limasol SK,0,2,A,0,0,16071,https://ktff.org/maclar/16071
2021-12-26,2021-2022,1. Lig,Esentepe KSKK,Yeniboğaziçi DSK,1,2,A,0,0,16184,https://ktff.org/maclar/16184
2021-12-26,2021-2022,1. Lig,Bostancı Bağcıl SK,Değirmenlik SK,0,1,A,0,0,16185,https://ktff.org/maclar/16185
2021-12-26,2021-2022,1. Lig,Dörtyol SK,Maraş GSK,5,2,H,0,0,16187,https://ktff.org/maclar/16187
2021-12-26,2021-2022,1. Lig,Çanakkale TSK,İncirli SK,2,3,A,0,0,16188,https://ktff.org/maclar/16188
2022-01-29,2021-2022,Süper Lig,Cihangir GSK,Doğan Türk Birliği,1,2,A,0,0,16539,https://ktff.org/maclar/16539
2022-01-29,2021-2022,Süper Lig,Baf Ülkü Yurdu,Küçük Kaymaklı TSK,0,0,D,0,0,16540,https://ktff.org/maclar/16540
2022-01-29,2021-2022,Süper Lig,Göçmenköy İYSK,Girne Halk Evi SK,1,1,D,0,0,16541,https://ktff.org/maclar/16541
2022-01-29,2021-2022,Süper Lig,Alsancak Yeşilova SK,Yenicami AK,2,2,D,0,0,16542,https://ktff.org/maclar/16542
2022-01-29,2021-2022,1. Lig,Mormenekşe GBSK,Esentepe KSKK,1,1,D,0,0,16571,https://ktff.org/maclar/16571
2022-01-29,2021-2022,1. Lig,M. Karşıyaka ASK,Değirmenlik SK,1,1,D,0,0,16572,https://ktff.org/maclar/16572
2022-01-29,2021-2022,1. Lig,Görneç KSK,L. Gençler Birliği SK,0,0,D,0,0,16573,https://ktff.org/maclar/16573
2022-01-29,2021-2022,1. Lig,Çanakkale TSK,Maraş GSK,1,3,A,0,0,16574,https://ktff.org/maclar/16574
2022-01-30,2021-2022,Süper Lig,Dumlupınar TSK,Mağusa Türk Gücü,1,2,A,0,0,16543,https://ktff.org/maclar/16543
2022-01-30,2021-2022,Süper Lig,Türk Ocağı Limasol SK,Gönyeli SK,0,3,A,0,0,16544,https://ktff.org/maclar/16544
2022-01-30,2021-2022,Süper Lig,Hamitköy ŞHSK,Binatlı YSK,2,1,H,0,0,16545,https://ktff.org/maclar/16545
2022-01-30,2021-2022,Süper Lig,Lefke TSK,Mesarya SK,0,0,D,0,0,16546,https://ktff.org/maclar/16546
2022-01-30,2021-2022,1. Lig,Dörtyol SK,Çetinkaya TSK,1,5,A,0,0,16575,https://ktff.org/maclar/16575
2022-01-30,2021-2022,1. Lig,Bostancı Bağcıl SK,Yeniboğaziçi DSK,2,5,A,0,0,16576,https://ktff.org/maclar/16576
2022-01-30,2021-2022,1. Lig,Düzkaya KOSK,Yalova SK,2,0,H,0,0,16577,https://ktff.org/maclar/16577
2022-01-30,2021-2022,1. Lig,Gençlik Gücü TSK,İncirli SK,4,1,H,0,0,16578,https://ktff.org/maclar/16578
2022-02-05,2021-2022,Süper Lig,Mesarya SK,Türk Ocağı Limasol SK,5,1,H,0,0,16547,https://ktff.org/maclar/16547
2022-02-05,2021-2022,Süper Lig,Binatlı YSK,Göçmenköy İYSK,0,0,D,0,0,16548,https://ktff.org/maclar/16548
2022-02-05,2021-2022,Süper Lig,Küçük Kaymaklı TSK,Lefke TSK,0,0,D,0,0,16549,https://ktff.org/maclar/16549
2022-02-05,2021-2022,Süper Lig,Girne Halk Evi SK,Dumlupınar TSK,1,2,A,0,0,16550,https://ktff.org/maclar/16550
2022-02-05,2021-2022,1. Lig,L. Gençler Birliği SK,Düzkaya KOSK,1,0,H,0,0,16579,https://ktff.org/maclar/16579
2022-02-05,2021-2022,1. Lig,Çetinkaya TSK,Çanakkale TSK,3,0,H,0,0,16580,https://ktff.org/maclar/16580
2022-02-05,2021-2022,1. Lig,Değirmenlik SK,Dörtyol SK,2,1,H,0,0,16581,https://ktff.org/maclar/16581
2022-02-05,2021-2022,1. Lig,Maraş GSK,Gençlik Gücü TSK,1,2,A,0,0,16582,https://ktff.org/maclar/16582
2022-02-06,2021-2022,Süper Lig,Doğan Türk Birliği,Hamitköy ŞHSK,3,2,H,0,0,16551,https://ktff.org/maclar/16551
2022-02-06,2021-2022,Süper Lig,Gönyeli SK,Cihangir GSK,4,1,H,0,0,16552,https://ktff.org/maclar/16552
2022-02-06,2021-2022,Süper Lig,Yenicami AK,Baf Ülkü Yurdu,1,0,H,0,0,16553,https://ktff.org/maclar/16553
2022-02-06,2021-2022,Süper Lig,Mağusa Türk Gücü,Alsancak Yeşilova SK,2,0,H,0,0,16554,https://ktff.org/maclar/16554
2022-02-06,2021-2022,1. Lig,Esentepe KSKK,Bostancı Bağcıl SK,4,0,H,0,0,16583,https://ktff.org/maclar/16583
2022-02-06,2021-2022,1. Lig,Yalova SK,Mormenekşe GBSK,2,2,D,0,0,16584,https://ktff.org/maclar/16584
2022-02-06,2021-2022,1. Lig,İncirli SK,Görneç KSK,1,1,D,0,0,16585,https://ktff.org/maclar/16585
2022-02-06,2021-2022,1. Lig,Yeniboğaziçi DSK,M. Karşıyaka ASK,1,1,D,0,0,16586,https://ktff.org/maclar/16586
2022-02-12,2021-2022,Süper Lig,Hamitköy ŞHSK,Gönyeli SK,1,0,H,0,0,16555,https://ktff.org/maclar/16555
2022-02-12,2021-2022,Süper Lig,Mesarya SK,Küçük Kaymaklı TSK,1,1,D,0,0,16556,https://ktff.org/maclar/16556
2022-02-12,2021-2022,Süper Lig,Alsancak Yeşilova SK,Girne Halk Evi SK,4,1,H,0,0,16557,https://ktff.org/maclar/16557
2022-02-12,2021-2022,Süper Lig,Baf Ülkü Yurdu,Mağusa Türk Gücü,2,3,A,0,0,16558,https://ktff.org/maclar/16558
2022-02-12,2021-2022,1. Lig,Gençlik Gücü TSK,Çetinkaya TSK,0,2,A,0,0,16587,https://ktff.org/maclar/16587
2022-02-12,2021-2022,1. Lig,Yalova SK,L. Gençler Birliği SK,0,2,A,0,0,16588,https://ktff.org/maclar/16588
2022-02-12,2021-2022,1. Lig,Düzkaya KOSK,İncirli SK,3,2,H,0,0,16589,https://ktff.org/maclar/16589
2022-02-12,2021-2022,1. Lig,Çanakkale TSK,Değirmenlik SK,1,3,A,0,0,16590,https://ktff.org/maclar/16590
2022-02-13,2021-2022,Süper Lig,Lefke TSK,Yenicami AK,1,1,D,0,0,16559,https://ktff.org/maclar/16559
2022-02-13,2021-2022,Süper Lig,Göçmenköy İYSK,Doğan Türk Birliği,2,0,H,0,0,16560,https://ktff.org/maclar/16560
2022-02-13,2021-2022,Süper Lig,Dumlupınar TSK,Binatlı YSK,3,0,H,0,0,16561,https://ktff.org/maclar/16561
2022-02-13,2021-2022,Süper Lig,Türk Ocağı Limasol SK,Cihangir GSK,0,0,D,0,0,16562,https://ktff.org/maclar/16562
2022-02-13,2021-2022,1. Lig,M. Karşıyaka ASK,Esentepe KSKK,2,0,H,0,0,16591,https://ktff.org/maclar/16591
2022-02-13,2021-2022,1. Lig,Dörtyol SK,Yeniboğaziçi DSK,3,1,H,0,0,16592,https://ktff.org/maclar/16592
2022-02-13,2021-2022,1. Lig,Mormenekşe GBSK,Bostancı Bağcıl SK,3,1,H,0,0,16593,https://ktff.org/maclar/16593
2022-02-13,2021-2022,1. Lig,Görneç KSK,Maraş GSK,1,1,D,0,0,16594,https://ktff.org/maclar/16594
2022-02-19,2021-2022,Süper Lig,Cihangir GSK,Hamitköy ŞHSK,3,3,D,0,0,16563,https://ktff.org/maclar/16563
2022-02-19,2021-2022,Süper Lig,Mağusa Türk Gücü,Lefke TSK,2,0,H,0,0,16564,https://ktff.org/maclar/16564
2022-02-19,2021-2022,Süper Lig,Yenicami AK,Mesarya SK,1,2,A,0,0,16565,https://ktff.org/maclar/16565
2022-02-19,2021-2022,Süper Lig,Doğan Türk Birliği,Dumlupınar TSK,2,2,D,0,0,16566,https://ktff.org/maclar/16566
2022-02-19,2021-2022,1. Lig,İncirli SK,Yalova SK,2,1,H,0,0,16595,https://ktff.org/maclar/16595
2022-02-19,2021-2022,1. Lig,Yeniboğaziçi DSK,Çanakkale TSK,0,0,D,0,0,16596,https://ktff.org/maclar/16596
2022-02-19,2021-2022,1. Lig,Esentepe KSKK,Dörtyol SK,3,1,H,0,0,16597,https://ktff.org/maclar/16597
2022-02-19,2021-2022,1. Lig,Bostancı Bağcıl SK,M. Karşıyaka ASK,1,2,A,0,0,16598,https://ktff.org/maclar/16598
2022-02-20,2021-2022,Süper Lig,Küçük Kaymaklı TSK,Türk Ocağı Limasol SK,0,1,A,0,0,16567,https://ktff.org/maclar/16567
2022-02-20,2021-2022,Süper Lig,Girne Halk Evi SK,Baf Ülkü Yurdu,1,2,A,0,0,16568,https://ktff.org/maclar/16568
2022-02-20,2021-2022,Süper Lig,Binatlı YSK,Alsancak Yeşilova SK,1,1,D,0,0,16569,https://ktff.org/maclar/16569
2022-02-20,2021-2022,Süper Lig,Gönyeli SK,Göçmenköy İYSK,0,2,A,0,0,16570,https://ktff.org/maclar/16570
2022-02-20,2021-2022,1. Lig,Maraş GSK,Düzkaya KOSK,0,4,A,0,0,16599,https://ktff.org/maclar/16599
2022-02-20,2021-2022,1. Lig,L. Gençler Birliği SK,Mormenekşe GBSK,2,2,D,0,0,16600,https://ktff.org/maclar/16600
2022-02-20,2021-2022,1. Lig,Çetinkaya TSK,Görneç KSK,6,0,H,0,0,16601,https://ktff.org/maclar/16601
2022-02-20,2021-2022,1. Lig,Değirmenlik SK,Gençlik Gücü TSK,3,2,H,0,0,16602,https://ktff.org/maclar/16602
2022-02-26,2021-2022,Süper Lig,Türk Ocağı Limasol SK,Hamitköy ŞHSK,0,3,A,0,0,16607,https://ktff.org/maclar/16607
2022-02-26,2021-2022,Süper Lig,Baf Ülkü Yurdu,Binatlı YSK,2,1,H,0,0,16609,https://ktff.org/maclar/16609
2022-02-26,2021-2022,1. Lig,Gençlik Gücü TSK,Yeniboğaziçi DSK,3,1,H,0,0,16692,https://ktff.org/maclar/16692
2022-02-26,2021-2022,1. Lig,Düzkaya KOSK,Çetinkaya TSK,1,0,H,0,0,16693,https://ktff.org/maclar/16693
2022-02-26,2021-2022,1. Lig,Dörtyol SK,Bostancı Bağcıl SK,1,1,D,0,0,16694,https://ktff.org/maclar/16694
2022-02-26,2021-2022,1. Lig,Yalova SK,Maraş GSK,4,4,D,0,0,16695,https://ktff.org/maclar/16695
2022-02-26,2021-2022,1. Lig,Mormenekşe GBSK,M. Karşıyaka ASK,0,0,D,0,0,16697,https://ktff.org/maclar/16697
2022-02-27,2021-2022,Süper Lig,Küçük Kaymaklı TSK,Yenicami AK,2,1,H,0,0,16603,https://ktff.org/maclar/16603
2022-02-27,2021-2022,Süper Lig,Mesarya SK,Mağusa Türk Gücü,0,1,A,0,0,16604,https://ktff.org/maclar/16604
2022-02-27,2021-2022,Süper Lig,Dumlupınar TSK,Gönyeli SK,2,1,H,0,0,16605,https://ktff.org/maclar/16605
2022-02-27,2021-2022,Süper Lig,Alsancak Yeşilova SK,Doğan Türk Birliği,2,1,H,0,0,16606,https://ktff.org/maclar/16606
2022-02-27,2021-2022,Süper Lig,Lefke TSK,Girne Halk Evi SK,2,0,H,0,0,16608,https://ktff.org/maclar/16608
2022-02-27,2021-2022,Süper Lig,Göçmenköy İYSK,Cihangir GSK,0,1,A,0,0,16610,https://ktff.org/maclar/16610
2022-02-27,2021-2022,1. Lig,Çanakkale TSK,Esentepe KSKK,3,4,A,0,0,16691,https://ktff.org/maclar/16691
2022-02-27,2021-2022,1. Lig,L. Gençler Birliği SK,İncirli SK,0,1,A,0,0,16696,https://ktff.org/maclar/16696
2022-02-27,2021-2022,1. Lig,Görneç KSK,Değirmenlik SK,2,3,A,0,0,16698,https://ktff.org/maclar/16698
2022-03-05,2021-2022,Süper Lig,Yenicami AK,Türk Ocağı Limasol SK,4,2,H,0,0,16611,https://ktff.org/maclar/16611
2022-03-05,2021-2022,Süper Lig,Mağusa Türk Gücü,Küçük Kaymaklı TSK,3,1,H,0,0,16612,https://ktff.org/maclar/16612
2022-03-05,2021-2022,Süper Lig,Gönyeli SK,Alsancak Yeşilova SK,2,2,D,0,0,16614,https://ktff.org/maclar/16614
2022-03-05,2021-2022,Süper Lig,Girne Halk Evi SK,Mesarya SK,0,5,A,0,0,16617,https://ktff.org/maclar/16617
2022-03-05,2021-2022,1. Lig,İncirli SK,Mormenekşe GBSK,0,2,A,0,0,16701,https://ktff.org/maclar/16701
2022-03-05,2021-2022,1. Lig,Bostancı Bağcıl SK,Çanakkale TSK,5,0,H,0,0,16703,https://ktff.org/maclar/16703
2022-03-05,2021-2022,1. Lig,Yeniboğaziçi DSK,Görneç KSK,1,0,H,0,0,16704,https://ktff.org/maclar/16704
2022-03-05,2021-2022,1. Lig,Esentepe KSKK,Gençlik Gücü TSK,3,2,H,0,0,16706,https://ktff.org/maclar/16706
2022-03-06,2021-2022,Süper Lig,Doğan Türk Birliği,Baf Ülkü Yurdu,0,0,D,0,0,16613,https://ktff.org/maclar/16613
2022-03-06,2021-2022,Süper Lig,Hamitköy ŞHSK,Göçmenköy İYSK,1,0,H,0,0,16615,https://ktff.org/maclar/16615
2022-03-06,2021-2022,Süper Lig,Binatlı YSK,Lefke TSK,0,6,A,0,0,16616,https://ktff.org/maclar/16616
2022-03-06,2021-2022,Süper Lig,Cihangir GSK,Dumlupınar TSK,1,0,H,0,0,16618,https://ktff.org/maclar/16618
2022-03-06,2021-2022,1. Lig,Değirmenlik SK,Düzkaya KOSK,4,0,H,0,0,16699,https://ktff.org/maclar/16699
2022-03-06,2021-2022,1. Lig,Çetinkaya TSK,Yalova SK,4,1,H,0,0,16700,https://ktff.org/maclar/16700
2022-03-06,2021-2022,1. Lig,Maraş GSK,L. Gençler Birliği SK,1,0,H,0,0,16702,https://ktff.org/maclar/16702
2022-03-06,2021-2022,1. Lig,M. Karşıyaka ASK,Dörtyol SK,2,1,H,0,0,16705,https://ktff.org/maclar/16705
2022-03-12,2021-2022,Süper Lig,Yenicami AK,Mağusa Türk Gücü,1,0,H,0,0,16619,https://ktff.org/maclar/16619
2022-03-12,2021-2022,Süper Lig,Lefke TSK,Doğan Türk Birliği,2,2,D,0,0,16621,https://ktff.org/maclar/16621
2022-03-12,2021-2022,Süper Lig,Dumlupınar TSK,Hamitköy ŞHSK,2,1,H,0,0,16622,https://ktff.org/maclar/16622
2022-03-12,2021-2022,Süper Lig,Küçük Kaymaklı TSK,Girne Halk Evi SK,4,1,H,0,0,16623,https://ktff.org/maclar/16623
2022-03-12,2021-2022,Süper Lig,Mesarya SK,Binatlı YSK,1,0,H,0,0,16624,https://ktff.org/maclar/16624
2022-03-12,2021-2022,Süper Lig,Alsancak Yeşilova SK,Cihangir GSK,1,1,D,0,0,16625,https://ktff.org/maclar/16625
2022-03-12,2021-2022,1. Lig,Görneç KSK,Esentepe KSKK,1,0,H,0,0,16707,https://ktff.org/maclar/16707
2022-03-12,2021-2022,1. Lig,Düzkaya KOSK,Yeniboğaziçi DSK,1,1,D,0,0,16708,https://ktff.org/maclar/16708
2022-03-13,2021-2022,Süper Lig,Baf Ülkü Yurdu,Gönyeli SK,0,3,A,0,0,16620,https://ktff.org/maclar/16620
2022-03-13,2021-2022,Süper Lig,Türk Ocağı Limasol SK,Göçmenköy İYSK,0,0,D,0,0,16626,https://ktff.org/maclar/16626
2022-03-13,2021-2022,1. Lig,L. Gençler Birliği SK,Çetinkaya TSK,1,1,D,0,0,16709,https://ktff.org/maclar/16709
2022-03-13,2021-2022,1. Lig,Gençlik Gücü TSK,Bostancı Bağcıl SK,2,1,H,0,0,16710,https://ktff.org/maclar/16710
2022-03-13,2021-2022,1. Lig,Mormenekşe GBSK,Dörtyol SK,1,0,H,0,0,16711,https://ktff.org/maclar/16711
2022-03-13,2021-2022,1. Lig,İncirli SK,Maraş GSK,2,2,D,0,0,16712,https://ktff.org/maclar/16712
2022-03-13,2021-2022,1. Lig,Çanakkale TSK,M. Karşıyaka ASK,4,4,D,0,0,16713,https://ktff.org/maclar/16713
2022-03-13,2021-2022,1. Lig,Yalova SK,Değirmenlik SK,1,3,A,0,0,16714,https://ktff.org/maclar/16714
2022-03-19,2021-2022,Süper Lig,Girne Halk Evi SK,Yenicami AK,1,7,A,0,0,16627,https://ktff.org/maclar/16627
2022-03-19,2021-2022,Süper Lig,Hamitköy ŞHSK,Alsancak Yeşilova SK,1,4,A,0,0,16631,https://ktff.org/maclar/16631
2022-03-19,2021-2022,Süper Lig,Gönyeli SK,Lefke TSK,1,1,D,0,0,16632,https://ktff.org/maclar/16632
2022-03-19,2021-2022,1. Lig,Yeniboğaziçi DSK,Yalova SK,1,1,D,0,0,16716,https://ktff.org/maclar/16716
2022-03-19,2021-2022,1. Lig,Maraş GSK,Mormenekşe GBSK,3,1,H,0,0,16717,https://ktff.org/maclar/16717
2022-03-19,2021-2022,1. Lig,Değirmenlik SK,L. Gençler Birliği SK,0,3,A,1,0,16718,https://ktff.org/maclar/16718
2022-03-19,2021-2022,1. Lig,Bostancı Bağcıl SK,Görneç KSK,2,0,H,0,0,16720,https://ktff.org/maclar/16720
2022-03-19,2021-2022,1. Lig,Çetinkaya TSK,İncirli SK,2,0,H,0,0,16721,https://ktff.org/maclar/16721
2022-03-19,2021-2022,1. Lig,M. Karşıyaka ASK,Gençlik Gücü TSK,0,1,A,0,0,16722,https://ktff.org/maclar/16722
2022-03-20,2021-2022,Süper Lig,Mağusa Türk Gücü,Türk Ocağı Limasol SK,2,0,H,0,0,16628,https://ktff.org/maclar/16628
2022-03-20,2021-2022,Süper Lig,Binatlı YSK,Küçük Kaymaklı TSK,3,4,A,0,0,16629,https://ktff.org/maclar/16629
2022-03-20,2021-2022,Süper Lig,Cihangir GSK,Baf Ülkü Yurdu,4,2,H,0,0,16630,https://ktff.org/maclar/16630
2022-03-20,2021-2022,Süper Lig,Doğan Türk Birliği,Mesarya SK,2,0,H,0,0,16633,https://ktff.org/maclar/16633
2022-03-20,2021-2022,Süper Lig,Göçmenköy İYSK,Dumlupınar TSK,2,4,A,0,0,16634,https://ktff.org/maclar/16634
2022-03-20,2021-2022,1. Lig,Esentepe KSKK,Düzkaya KOSK,2,2,D,0,0,16715,https://ktff.org/maclar/16715
2022-03-20,2021-2022,1. Lig,Dörtyol SK,Çanakkale TSK,6,4,H,0,0,16719,https://ktff.org/maclar/16719
