date,sezon,takim,elo
2020-06-20,2019-2020,L. Gençler Birliği SK,1445.218448629863
2020-06-20,2019-2020,Yalova SK,1446.8193041629884
2020-06-20,2019-2020,Çanakkale TSK,1177.0543404089985
2020-06-20,2019-2020,Lapta Türk Birliği SK,1215.184357876796
2020-06-20,2019-2020,Görneç KSK,1310.764312029385
2020-06-20,2019-2020,Ozanköy SK,1165.2723723160868
2020-06-20,2019-2020,M. Karşıyaka ASK,1332.9691945517384
2020-06-20,2019-2020,Mormenekşe GBSK,1334.4879124130523
2020-06-20,2019-2020,Dumlupınar TSK,1534.4555054220148
2020-06-21,2019-2020,Lefke TSK,1526.91609825142
2020-06-21,2019-2020,Cihangir GSK,1490.2492489643582
2020-06-23,2019-2020,Dumlupınar TSK,1539.1323119933722
2020-06-23,2019-2020,Ozanköy SK,1160.5955657447294
2020-06-24,2019-2020,L. Gençler Birliği SK,1461.8880294876606
2020-06-24,2019-2020,Yalova SK,1430.1497233051907
2020-06-24,2019-2020,Çanakkale TSK,1215.2536073017163
2020-06-24,2019-2020,Mormenekşe GBSK,1296.2886455203345
2020-06-24,2019-2020,Bostancı Bağcıl SK,1226.6790344461356
2020-06-24,2019-2020,Dörtyol SK,1405.589771187361
2020-06-24,2019-2020,Lapta Türk Birliği SK,1222.8573385408072
2020-06-24,2019-2020,Maraş GSK,1407.99052218188
2020-06-24,2019-2020,Görneç KSK,1288.5971918350185
2020-06-24,2019-2020,M. Karşıyaka ASK,1355.136314746105
2020-06-24,2019-2020,Girne Halk Evi SK,1479.812778437946
2020-06-24,2019-2020,Mesarya SK,1569.034255218774
2020-06-26,2019-2020,Baf Ülkü Yurdu,1375.7525481951236
2020-06-26,2019-2020,Gönyeli SK,1485.545833823717
2020-06-26,2019-2020,Çetinkaya TSK,1427.6711539127032
2020-06-26,2019-2020,Hamitköy ŞHSK,1435.5522715854377
2020-06-27,2019-2020,Düzkaya KOSK,1339.622045433912
2020-06-27,2019-2020,Binatlı YSK,1420.0380787987176
2020-06-27,2019-2020,Göçmenköy İYSK,1407.4182172918763
2020-06-27,2019-2020,Gençlik Gücü TSK,1285.7883606528762
2020-06-27,2019-2020,Küçük Kaymaklı TSK,1456.1754728674266
2020-06-27,2019-2020,Alsancak Yeşilova SK,1654.4788391129753
2020-06-28,2019-2020,Cihangir GSK,1494.1416665642673
2020-06-28,2019-2020,Yenicami AK,1614.8487254385477
2020-06-28,2019-2020,Mağusa Türk Gücü,1827.535194970732
2020-06-28,2019-2020,Doğan Türk Birliği,1636.9735858220906
2020-06-28,2019-2020,Türk Ocağı Limasol SK,1573.9977003505733
2020-06-28,2019-2020,Lefke TSK,1533.2208846920032
2020-06-28,2019-2020,Dörtyol SK,1419.4043154222638
2020-06-28,2019-2020,Esentepe KSKK,1340.6857965777149
2020-06-28,2019-2020,Mesarya SK,1575.1951591567602
2020-06-28,2019-2020,Lapta Türk Birliği SK,1216.696434602821
2020-06-28,2019-2020,Yalova SK,1440.9469630577305
2020-06-28,2019-2020,Bostancı Bağcıl SK,1215.8817946935958
2020-06-28,2019-2020,Mormenekşe GBSK,1335.1360536999478
2020-06-28,2019-2020,L. Gençler Birliği SK,1423.0406213080473
2020-06-28,2019-2020,Ozanköy SK,1140.2880821273754
2020-06-28,2019-2020,Çanakkale TSK,1235.5610909190702
2020-06-28,2019-2020,Maraş GSK,1418.4931861378573
2020-06-28,2019-2020,Görneç KSK,1278.0945278790412
2020-06-28,2019-2020,M. Karşıyaka ASK,1361.9857345873438
2020-06-28,2019-2020,Dumlupınar TSK,1532.2828921521334
2020-07-01,2019-2020,Lefke TSK,1517.7661526866925
2020-07-01,2019-2020,Mağusa Türk Gücü,1842.9899269760426
2020-07-01,2019-2020,Doğan Türk Birliği,1623.9757112725576
2020-07-01,2019-2020,Çetinkaya TSK,1440.6690284622362
2020-07-01,2019-2020,Gönyeli SK,1480.511803729389
2020-07-01,2019-2020,Küçük Kaymaklı TSK,1461.2095029617547
2020-07-01,2019-2020,Gençlik Gücü TSK,1265.4334362809443
2020-07-01,2019-2020,Düzkaya KOSK,1359.976969805844
2020-07-01,2019-2020,Binatlı YSK,1451.2552119925426
2020-07-01,2019-2020,Cihangir GSK,1462.9245333704423
2020-07-01,2019-2020,Hamitköy ŞHSK,1408.9169525228574
2020-07-01,2019-2020,Baf Ülkü Yurdu,1402.3878672577039
2020-07-01,2019-2020,Alsancak Yeşilova SK,1664.6878603694702
2020-07-01,2019-2020,Göçmenköy İYSK,1397.2091960353814
2020-07-02,2019-2020,Yenicami AK,1629.2010118501987
2020-07-02,2019-2020,Türk Ocağı Limasol SK,1559.6454139389223
2020-07-04,2019-2020,Alsancak Yeşilova SK,1678.4729955444873
2020-07-04,2019-2020,Gönyeli SK,1466.7266685543718
2020-07-04,2019-2020,Küçük Kaymaklı TSK,1434.961481717685
2020-07-04,2019-2020,Hamitköy ŞHSK,1435.164973766927
2020-07-04,2019-2020,Göçmenköy İYSK,1411.7537444226723
2020-07-04,2019-2020,Düzkaya KOSK,1345.432421418553
2020-07-04,2019-2020,Cihangir GSK,1477.731704170465
2020-07-04,2019-2020,Gençlik Gücü TSK,1250.6262654809216
2020-07-04,2019-2020,L. Gençler Birliği SK,1435.2468710904636
2020-07-04,2019-2020,Ozanköy SK,1128.0818323449591
2020-07-04,2019-2020,Esentepe KSKK,1374.1467473233572
2020-07-04,2019-2020,Yalova SK,1407.4860123120882
2020-07-04,2019-2020,Bostancı Bağcıl SK,1239.260053528885
2020-07-04,2019-2020,Mormenekşe GBSK,1311.7577948646585
2020-07-04,2019-2020,Girne Halk Evi SK,1493.1462926655317
2020-07-04,2019-2020,Dörtyol SK,1406.070801194678
2020-07-04,2019-2020,Çanakkale TSK,1239.338884053479
2020-07-04,2019-2020,M. Karşıyaka ASK,1358.207941452935
2020-07-04,2019-2020,Maraş GSK,1396.6339668800051
2020-07-04,2019-2020,Mesarya SK,1597.0543784146123
2020-07-04,2019-2020,Görneç KSK,1260.8456516680537
2020-07-04,2019-2020,Dumlupınar TSK,1549.5317683631208
2020-07-05,2019-2020,Mağusa Türk Gücü,1829.8441197186153
2020-07-05,2019-2020,Yenicami AK,1642.346819107626
2020-07-05,2019-2020,Baf Ülkü Yurdu,1411.0722939199977
2020-07-05,2019-2020,Doğan Türk Birliği,1615.2912846102638
2020-07-05,2019-2020,Türk Ocağı Limasol SK,1550.6459613128409
2020-07-05,2019-2020,Binatlı YSK,1460.254664618624
2020-07-05,2019-2020,Çetinkaya TSK,1421.6524243863735
2020-07-05,2019-2020,Lefke TSK,1536.7827567625552
2020-07-08,2019-2020,Mormenekşe GBSK,1276.9984495985166
2020-07-08,2019-2020,Esentepe KSKK,1408.9060925894992
2020-07-08,2019-2020,Yalova SK,1388.9604568573288
2020-07-08,2019-2020,Girne Halk Evi SK,1511.671848120291
2020-07-08,2019-2020,Dörtyol SK,1349.5276679960448
2020-07-08,2019-2020,Lapta Türk Birliği SK,1273.2395678014543
2020-07-08,2019-2020,Ozanköy SK,1091.7973099106202
2020-07-08,2019-2020,Bostancı Bağcıl SK,1275.544575963224
2020-07-08,2019-2020,M. Karşıyaka ASK,1359.1879954989408
2020-07-08,2019-2020,L. Gençler Birliği SK,1434.2668170444579
2020-07-08,2019-2020,Dumlupınar TSK,1558.021364313398
2020-07-08,2019-2020,Çanakkale TSK,1230.8492881032018
2020-07-08,2019-2020,Mesarya SK,1606.3272713656565
2020-07-08,2019-2020,Görneç KSK,1251.5727587170095
2020-07-10,2019-2020,Yenicami AK,1652.293857472643
2020-07-10,2019-2020,Çetinkaya TSK,1411.7053860213566
2020-07-10,2019-2020,Doğan Türk Birliği,1623.3095069161438
2020-07-10,2019-2020,Küçük Kaymaklı TSK,1426.943259411805
2020-07-10,2019-2020,Lefke TSK,1507.0062197871273
2020-07-10,2019-2020,Baf Ülkü Yurdu,1440.8488308954256
2020-07-10,2019-2020,Gönyeli SK,1487.146288346541
2020-07-10,2019-2020,Göçmenköy İYSK,1391.334124630503
2020-07-11,2019-2020,Binatlı YSK,1448.7315391201842
2020-07-11,2019-2020,Mağusa Türk Gücü,1841.3672452170551
2020-07-11,2019-2020,Gençlik Gücü TSK,1238.5817564391361
2020-07-11,2019-2020,Türk Ocağı Limasol SK,1562.6904703546263
2020-07-11,2019-2020,Düzkaya KOSK,1387.612373444505
2020-07-11,2019-2020,Cihangir GSK,1435.551752144513
2020-07-11,2019-2020,Hamitköy ŞHSK,1444.8359058154003
2020-07-11,2019-2020,Alsancak Yeşilova SK,1668.802063496014
2020-07-12,2019-2020,Esentepe KSKK,1416.0742545256778
2020-07-12,2019-2020,Ozanköy SK,1084.6291479744416
2020-07-12,2019-2020,Lapta Türk Birliği SK,1296.4198995744766
2020-07-12,2019-2020,Yalova SK,1365.7801250843065
2020-07-12,2019-2020,Girne Halk Evi SK,1522.5185028049675
2020-07-12,2019-2020,Mormenekşe GBSK,1266.1517949138401
2020-07-12,2019-2020,Görneç KSK,1274.7253064549038
2020-07-12,2019-2020,Çanakkale TSK,1207.6967403653075
2020-07-12,2019-2020,Maraş GSK,1370.6565959992834
2020-07-12,2019-2020,Dörtyol SK,1375.5050388767665
2020-07-12,2019-2020,Bostancı Bağcıl SK,1276.9035035271722
2020-07-12,2019-2020,M. Karşıyaka ASK,1357.8290679349925
2020-07-12,2019-2020,L. Gençler Birliği SK,1403.571869860244
2020-07-12,2019-2020,Dumlupınar TSK,1588.7163114976117
2020-07-15,2019-2020,Baf Ülkü Yurdu,1483.1558829892183
2020-07-15,2019-2020,Yenicami AK,1609.9868053788502
2020-07-15,2019-2020,Alsancak Yeşilova SK,1689.963078030543
2020-07-15,2019-2020,Doğan Türk Birliği,1602.1484923816147
2020-07-15,2019-2020,Gönyeli SK,1481.4213583211415
2020-07-15,2019-2020,Hamitköy ŞHSK,1450.5608358407999
2020-07-15,2019-2020,Türk Ocağı Limasol SK,1550.904259014916
2020-07-15,2019-2020,Düzkaya KOSK,1399.3985847842152
2020-07-15,2019-2020,Çetinkaya TSK,1410.3848291884503
2020-07-15,2019-2020,Binatlı YSK,1450.0520959530904
2020-07-15,2019-2020,Mağusa Türk Gücü,1843.415084029445
2020-07-15,2019-2020,Gençlik Gücü TSK,1236.5339176267462
2020-07-15,2019-2020,Küçük Kaymaklı TSK,1448.0968942370773
2020-07-15,2019-2020,Lefke TSK,1485.852584961855
2020-07-16,2019-2020,Göçmenköy İYSK,1424.745331100683
2020-07-16,2019-2020,Cihangir GSK,1402.1405456743332
2020-07-16,2019-2020,M. Karşıyaka ASK,1322.6522928732963
2020-07-16,2019-2020,Esentepe KSKK,1451.251029587374
2020-07-16,2019-2020,Ozanköy SK,1073.9201936781558
2020-07-16,2019-2020,Girne Halk Evi SK,1533.2274571012533
2020-07-16,2019-2020,Mormenekşe GBSK,1284.444455094732
2020-07-16,2019-2020,Lapta Türk Birliği SK,1278.127239393585
2020-07-16,2019-2020,Dumlupınar TSK,1592.9258568718506
2020-07-16,2019-2020,Bostancı Bağcıl SK,1272.6939581529334
2020-07-16,2019-2020,Çanakkale TSK,1235.1425596552397
2020-07-16,2019-2020,L. Gençler Birliği SK,1376.126050570312
2020-07-16,2019-2020,Yalova SK,1362.6333197343931
2020-07-16,2019-2020,Maraş GSK,1373.8034013491967
2020-07-16,2019-2020,Dörtyol SK,1359.171168126282
2020-07-16,2019-2020,Mesarya SK,1622.661142116141
2020-07-19,2019-2020,Düzkaya KOSK,1393.4703019708732
2020-07-19,2019-2020,Mağusa Türk Gücü,1849.3433668427872
2020-07-19,2019-2020,Cihangir GSK,1379.6425057287497
2020-07-19,2019-2020,Türk Ocağı Limasol SK,1573.4022989604996
2020-07-19,2019-2020,Doğan Türk Birliği,1612.5917986790166
2020-07-19,2019-2020,Gönyeli SK,1470.9780520237396
2020-07-19,2019-2020,Gençlik Gücü TSK,1276.0272062103536
2020-07-19,2019-2020,Çetinkaya TSK,1370.891540604843
2020-07-19,2019-2020,Yenicami AK,1626.3375555737243
2020-07-19,2019-2020,Küçük Kaymaklı TSK,1431.7461440422032
2020-07-19,2019-2020,Binatlı YSK,1417.7343184246172
2020-07-19,2019-2020,Baf Ülkü Yurdu,1515.4736605176915
2020-07-19,2019-2020,Lefke TSK,1493.7031169365184
2020-07-19,2019-2020,Alsancak Yeşilova SK,1682.1125460558796
2020-07-19,2019-2020,Hamitköy ŞHSK,1413.2980274439847
2020-07-19,2019-2020,Göçmenköy İYSK,1462.0081394974982
2020-07-19,2019-2020,Lapta Türk Birliği SK,1295.1635248497255
2020-07-19,2019-2020,Ozanköy SK,1056.8839082220152
2020-07-19,2019-2020,Mesarya SK,1630.8684207039396
2020-07-19,2019-2020,Yalova SK,1354.4260411465946
2020-07-19,2019-2020,Maraş GSK,1345.6988204500565
2020-07-19,2019-2020,Mormenekşe GBSK,1312.5490359938722
2020-07-19,2019-2020,Görneç KSK,1313.8763100888725
2020-07-19,2019-2020,L. Gençler Birliği SK,1336.9750469363432
2020-07-19,2019-2020,Bostancı Bağcıl SK,1299.933108146156
2020-07-19,2019-2020,Çanakkale TSK,1207.903409662017
2020-07-19,2019-2020,Girne Halk Evi SK,1543.667315893972
2020-07-19,2019-2020,M. Karşıyaka ASK,1312.2124340805776
2020-07-19,2019-2020,Esentepe KSKK,1475.8678766164492
2020-07-19,2019-2020,Dumlupınar TSK,1568.3090098427754
2020-07-22,2019-2020,Alsancak Yeşilova SK,1707.559386802138
2020-07-22,2019-2020,Yenicami AK,1600.890714827466
2020-07-22,2019-2020,Göçmenköy İYSK,1484.9452335538988
2020-07-22,2019-2020,Türk Ocağı Limasol SK,1550.465204904099
2020-07-22,2019-2020,Hamitköy ŞHSK,1420.912739832214
2020-07-22,2019-2020,Doğan Türk Birliği,1604.9770862907874
2020-07-22,2019-2020,Çetinkaya TSK,1368.7456923863003
2020-07-22,2019-2020,Düzkaya KOSK,1395.6161501894157
2020-07-22,2019-2020,Küçük Kaymaklı TSK,1395.4503937788886
2020-07-22,2019-2020,Binatlı YSK,1454.0300686879318
2020-07-22,2019-2020,Mağusa Türk Gücü,1851.1534421713443
2020-07-22,2019-2020,Cihangir GSK,1377.8324304001926
2020-07-22,2019-2020,Baf Ülkü Yurdu,1526.8277956033205
2020-07-22,2019-2020,Gençlik Gücü TSK,1264.6730711247246
2020-07-22,2019-2020,Gönyeli SK,1502.237386976888
2020-07-22,2019-2020,Lefke TSK,1462.44378198337
2021-09-16,2021-2022,Doğan Türk Birliği,1523.3323125720763
2021-09-16,2021-2022,Cihangir GSK,1416.188742261348
2021-09-17,2021-2022,Yenicami AK,1553.0251036237157
2021-09-17,2021-2022,Alsancak Yeşilova SK,1630.7263899136763
2021-09-17,2021-2022,Esentepe KSKK,1448.4730924323078
2021-09-17,2021-2022,Mormenekşe GBSK,1345.2535093406225
2021-09-18,2021-2022,Gönyeli SK,1496.515430338833
2021-09-18,2021-2022,Türk Ocağı Limasol SK,1495.4254308870964
2021-09-18,2021-2022,Binatlı YSK,1404.5462136491315
2021-09-18,2021-2022,Hamitköy ŞHSK,1454.074810056167
2021-09-18,2021-2022,Mağusa Türk Gücü,1706.4805321418696
2021-09-18,2021-2022,Dumlupınar TSK,1560.5302241839095
2021-09-18,2021-2022,İncirli SK,1471.5512679187527
2021-09-18,2021-2022,Gençlik Gücü TSK,1291.041476699115
2021-09-18,2021-2022,L. Gençler Birliği SK,1369.5591764141416
2021-09-18,2021-2022,Görneç KSK,1320.9932586699595
2021-09-18,2021-2022,Yalova SK,1394.5190166794043
2021-09-18,2021-2022,Düzkaya KOSK,1370.4265441377927
2021-09-19,2021-2022,Girne Halk Evi SK,1483.141157337225
2021-09-19,2021-2022,Göçmenköy İYSK,1490.7321720638674
2021-09-19,2021-2022,Küçük Kaymaklı TSK,1400.0038446075646
2021-09-19,2021-2022,Baf Ülkü Yurdu,1494.1187147442815
2021-09-19,2021-2022,Mesarya SK,1544.5551231415711
2021-09-19,2021-2022,Lefke TSK,1477.8429461891
2021-09-19,2021-2022,Yeniboğaziçi DSK,1303.0745853290316
2021-09-19,2021-2022,Bostancı Bağcıl SK,1291.3716241533873
2021-09-19,2021-2022,Değirmenlik SK,1322.4865680214232
2021-09-19,2021-2022,M. Karşıyaka ASK,1317.0188038311105
2021-09-19,2021-2022,Çetinkaya TSK,1342.0365942437033
2021-09-19,2021-2022,Dörtyol SK,1406.3149684559226
2021-09-19,2021-2022,Maraş GSK,1377.3314785755292
2021-09-19,2021-2022,Çanakkale TSK,1240.2841113237153
2021-09-25,2021-2022,Cihangir GSK,1437.3575072968802
2021-09-25,2021-2022,Gönyeli SK,1475.3466653033008
2021-09-25,2021-2022,Göçmenköy İYSK,1502.7808124394744
2021-09-25,2021-2022,Binatlı YSK,1392.4975732735245
2021-09-25,2021-2022,Dumlupınar TSK,1582.3688809939667
2021-09-25,2021-2022,Girne Halk Evi SK,1461.3025005271677
2021-09-25,2021-2022,Türk Ocağı Limasol SK,1474.79988977204
2021-09-25,2021-2022,Mesarya SK,1565.1806642566276
2021-09-25,2021-2022,M. Karşıyaka ASK,1340.7286343692977
2021-09-25,2021-2022,Yeniboğaziçi DSK,1279.3647547908445
2021-09-25,2021-2022,Dörtyol SK,1418.4781774245569
2021-09-25,2021-2022,Değirmenlik SK,1310.3233590527889
2021-09-25,2021-2022,Görneç KSK,1306.091268729081
2021-09-25,2021-2022,İncirli SK,1486.453257859631
2021-09-25,2021-2022,Bostancı Bağcıl SK,1276.8201080664057
2021-09-25,2021-2022,Esentepe KSKK,1463.0246085192894
2021-09-26,2021-2022,Hamitköy ŞHSK,1454.6075886590795
2021-09-26,2021-2022,Doğan Türk Birliği,1522.7995339691638
2021-09-26,2021-2022,Alsancak Yeşilova SK,1631.632650209116
2021-09-26,2021-2022,Mağusa Türk Gücü,1705.5742718464298
2021-09-26,2021-2022,Lefke TSK,1436.5284468915056
2021-09-26,2021-2022,Küçük Kaymaklı TSK,1441.318343905159
2021-09-26,2021-2022,Çanakkale TSK,1207.2690411654792
2021-09-26,2021-2022,Çetinkaya TSK,1375.0516644019394
2021-09-26,2021-2022,Gençlik Gücü TSK,1272.5519690571152
2021-09-26,2021-2022,Maraş GSK,1395.820986217529
2021-09-26,2021-2022,Düzkaya KOSK,1346.9581480235245
2021-09-26,2021-2022,L. Gençler Birliği SK,1393.0275725284098
2021-09-26,2021-2022,Mormenekşe GBSK,1344.635778817244
2021-09-26,2021-2022,Yalova SK,1395.1367472027828
2021-09-27,2021-2022,Baf Ülkü Yurdu,1494.0557616355966
2021-09-27,2021-2022,Yenicami AK,1553.0880567324007
2021-10-01,2021-2022,Girne Halk Evi SK,1440.5213535449482
2021-10-01,2021-2022,Alsancak Yeşilova SK,1652.4137971913356
2021-10-01,2021-2022,Çetinkaya TSK,1346.3246929056438
2021-10-01,2021-2022,Gençlik Gücü TSK,1301.2789405534108
2021-10-02,2021-2022,Binatlı YSK,1373.2168962632961
2021-10-02,2021-2022,Dumlupınar TSK,1601.6495580041951
2021-10-02,2021-2022,Mağusa Türk Gücü,1721.163942821475
2021-10-02,2021-2022,Baf Ülkü Yurdu,1478.4660906605513
2021-10-02,2021-2022,Küçük Kaymaklı TSK,1416.7713850782818
2021-10-02,2021-2022,Mesarya SK,1589.7276230835048
2021-10-02,2021-2022,Değirmenlik SK,1327.1941571213451
2021-10-02,2021-2022,Çanakkale TSK,1190.398243096923
2021-10-02,2021-2022,İncirli SK,1503.308136461746
2021-10-02,2021-2022,Düzkaya KOSK,1330.1032694214095
2021-10-02,2021-2022,L. Gençler Birliği SK,1409.7256101101739
2021-10-02,2021-2022,Yalova SK,1378.4387096210187
2021-10-03,2021-2022,Gönyeli SK,1490.780845583889
2021-10-03,2021-2022,Hamitköy ŞHSK,1439.1734083784913
2021-10-03,2021-2022,Doğan Türk Birliği,1538.2730386554997
2021-10-03,2021-2022,Göçmenköy İYSK,1487.3073077531385
2021-10-03,2021-2022,Cihangir GSK,1436.060807970437
2021-10-03,2021-2022,Türk Ocağı Limasol SK,1476.096589098483
2021-10-03,2021-2022,Esentepe KSKK,1418.5852592692113
2021-10-03,2021-2022,M. Karşıyaka ASK,1385.1679836193757
2021-10-03,2021-2022,Yeniboğaziçi DSK,1283.8417772363857
2021-10-03,2021-2022,Dörtyol SK,1414.0011549790156
2021-10-03,2021-2022,Maraş GSK,1407.6985745250597
2021-10-03,2021-2022,Görneç KSK,1294.2136804215504
2021-10-03,2021-2022,Bostancı Bağcıl SK,1257.2699383658191
2021-10-03,2021-2022,Mormenekşe GBSK,1364.1859485178306
2021-10-04,2021-2022,Yenicami AK,1543.717547371038
2021-10-04,2021-2022,Lefke TSK,1445.8989562528682
2021-10-09,2021-2022,Göçmenköy İYSK,1452.4690353118585
2021-10-09,2021-2022,Gönyeli SK,1525.619118025169
2021-10-09,2021-2022,Dumlupınar TSK,1554.7181926465607
2021-10-09,2021-2022,Doğan Türk Birliği,1585.204404013134
2021-10-09,2021-2022,Alsancak Yeşilova SK,1662.3556312784556
2021-10-09,2021-2022,Binatlı YSK,1363.275062176176
2021-10-09,2021-2022,Baf Ülkü Yurdu,1452.9726966498704
2021-10-09,2021-2022,Girne Halk Evi SK,1466.0147475556291
2021-10-09,2021-2022,Çanakkale TSK,1172.3174836661258
2021-10-09,2021-2022,Yeniboğaziçi DSK,1301.9225366671828
2021-10-09,2021-2022,Görneç KSK,1258.4190953775094
2021-10-09,2021-2022,Çetinkaya TSK,1382.1192779496848
2021-10-09,2021-2022,Düzkaya KOSK,1351.1152715728192
2021-10-09,2021-2022,Maraş GSK,1386.68657237365
2021-10-09,2021-2022,M. Karşıyaka ASK,1402.8918463116695
2021-10-09,2021-2022,Bostancı Bağcıl SK,1239.5460756735254
2021-10-10,2021-2022,Lefke TSK,1476.9157008463974
2021-10-10,2021-2022,Mağusa Türk Gücü,1690.1471982279459
2021-10-10,2021-2022,Mesarya SK,1603.807773359423
2021-10-10,2021-2022,Yenicami AK,1529.63739709512
2021-10-10,2021-2022,Türk Ocağı Limasol SK,1449.4855899877675
2021-10-10,2021-2022,Küçük Kaymaklı TSK,1443.3823841889973
2021-10-10,2021-2022,Hamitköy ŞHSK,1397.8845855840796
2021-10-10,2021-2022,Cihangir GSK,1477.3496307648488
2021-10-10,2021-2022,Gençlik Gücü TSK,1299.3231331493562
2021-10-10,2021-2022,Değirmenlik SK,1329.1499645253998
2021-10-10,2021-2022,Yalova SK,1402.1300990057455
2021-10-10,2021-2022,İncirli SK,1479.6167470770192
2021-10-10,2021-2022,Mormenekşe GBSK,1343.3540248350455
2021-10-10,2021-2022,L. Gençler Birliği SK,1430.557533792959
2021-10-10,2021-2022,Dörtyol SK,1430.8379384722462
2021-10-10,2021-2022,Esentepe KSKK,1401.7484757759808
2021-10-15,2021-2022,Binatlı YSK,1401.259480608318
2021-10-15,2021-2022,Baf Ülkü Yurdu,1414.9882782177285
2021-10-16,2021-2022,Girne Halk Evi SK,1443.2070451685925
2021-10-16,2021-2022,Lefke TSK,1499.723403233434
2021-10-16,2021-2022,Mağusa Türk Gücü,1702.1884020132595
2021-10-16,2021-2022,Mesarya SK,1591.7665695741093
2021-10-16,2021-2022,Hamitköy ŞHSK,1377.401194692664
2021-10-16,2021-2022,Türk Ocağı Limasol SK,1469.9689808791832
2021-10-16,2021-2022,Yeniboğaziçi DSK,1266.5750108131074
2021-10-16,2021-2022,Gençlik Gücü TSK,1334.6706590034316
2021-10-16,2021-2022,Değirmenlik SK,1341.960624278575
2021-10-16,2021-2022,Görneç KSK,1245.608435624334
2021-10-16,2021-2022,Çetinkaya TSK,1404.436266362229
2021-10-16,2021-2022,Düzkaya KOSK,1328.798283160275
2021-10-16,2021-2022,Bostancı Bağcıl SK,1220.3722423644733
2021-10-16,2021-2022,Dörtyol SK,1450.0117717812982
2021-10-17,2021-2022,Gönyeli SK,1543.8449932749563
2021-10-17,2021-2022,Dumlupınar TSK,1536.4923173967734
2021-10-17,2021-2022,Yenicami AK,1487.7053378684725
2021-10-17,2021-2022,Küçük Kaymaklı TSK,1485.3144434156447
2021-10-17,2021-2022,Cihangir GSK,1500.1628669520671
2021-10-17,2021-2022,Göçmenköy İYSK,1429.6557991246402
2021-10-17,2021-2022,Esentepe KSKK,1388.1062763429727
2021-10-17,2021-2022,Çanakkale TSK,1185.9596830991338
2021-10-17,2021-2022,Maraş GSK,1364.1356647658588
2021-10-17,2021-2022,Yalova SK,1424.6810066135367
2021-10-17,2021-2022,İncirli SK,1440.497384004691
